XHKG/3064_UADJ,Mirae Asset Global Investments (Hong Kong) Limited (3064) Unadjusted Stock Prices
XHKG/02805_UADJ,Vanguard Investments Hong Kong Limited (02805) Unadjusted Stock Prices
XHKG/00194_UADJ,Liu Chong Hing Investment Ltd. (00194) Unadjusted Stock Prices
XHKG/01114_UADJ,Brilliance China Automotive Holdings Ltd (01114) Unadjusted Stock Prices
XHKG/01218_UADJ,Easyknit International Holdings Ltd. (01218) Unadjusted Stock Prices
XHKG/00539_UADJ,Victory City International Holdings Ltd. (00539) Unadjusted Stock Prices
XHKG/967_UADJ,Sound Global Ltd. (967) Unadjusted Stock Prices
XHKG/00528_UADJ,Kingdom Holdings Ltd. (00528) Unadjusted Stock Prices
XHKG/01683_UADJ,Royal China International Holdings Limited (01683) Unadjusted Stock Prices
XHKG/00802_UADJ,China e-Wallet Payment Group Limited (00802) Unadjusted Stock Prices
XHKG/00527_UADJ,China Ruifeng Renewable Energy Holdings Limited (00527) Unadjusted Stock Prices
XHKG/07341_UADJ,China Asset Management (Hong Kong) Limited (07341) Unadjusted Stock Prices
XHKG/08363_UADJ,SDM Group Holdings Limited (08363) Unadjusted Stock Prices
XHKG/01358_UADJ,PW Medtech Group Limited (01358) Unadjusted Stock Prices
XHKG/01145_UADJ,Courage Investment Group Limited (01145) Unadjusted Stock Prices
XHKG/01666_UADJ,Tong Ren Tang Technologies Co (01666) Unadjusted Stock Prices
XHKG/00601_UADJ,Group Sense (International) Ltd. (00601) Unadjusted Stock Prices
XHKG/02099_UADJ,China Gold International Resources Corp Ltd (02099) Unadjusted Stock Prices
XHKG/00688_UADJ,China Overseas Land & Investment Ltd. (00688) Unadjusted Stock Prices
XHKG/08035_UADJ,Janco Holdings Limited (08035) Unadjusted Stock Prices
XHKG/00585_UADJ,Imagi International Holdings Ltd. (00585) Unadjusted Stock Prices
XHKG/00438_UADJ,IRICO Group New Energy Company Limited (00438) Unadjusted Stock Prices
XHKG/00041_UADJ,Great Eagle Holdings Limited (00041) Unadjusted Stock Prices
XHKG/00975_UADJ,Mongolian Mining Corporation (00975) Unadjusted Stock Prices
XHKG/01818_UADJ,"Zhaojin Mining Industry Co., Ltd. (01818) Unadjusted Stock Prices"
XHKG/00323_UADJ,Maanshan Iron & Steel Co. Ltd. (00323) Unadjusted Stock Prices
XHKG/03099_UADJ,Deutsche Bank Luxembourg S.A. (03099) Unadjusted Stock Prices
XHKG/03882_UADJ,Sky Light Holdings Limited (03882) Unadjusted Stock Prices
