XBOM/972480_UADJ,National Bank For Agriculture and Rural Development (NABARD) (972480) Unadjusted Stock Prices
XBOM/934783_UADJ,L&T Finance Limited. (934783) Unadjusted Stock Prices
XBOM/533171_UADJ,United Bank of India (533171) Unadjusted Stock Prices
XBOM/934772_UADJ,Tata Coffee Ltd. (934772) Unadjusted Stock Prices
XBOM/918762_UADJ,Tinplate Company of India Ltd. (918762) Unadjusted Stock Prices
XBOM/934784_UADJ,L&T Finance Limited. (934784) Unadjusted Stock Prices
XBOM/961678_UADJ,Tata Investment Corporation Ltd. (961678) Unadjusted Stock Prices
XBOM/533602_UADJ,Lesha Industries Ltd. (533602) Unadjusted Stock Prices
XBOM/934776_UADJ,Saurashtra Cement Ltd. (934776) Unadjusted Stock Prices
XBOM/934781_UADJ,L&T Finance Limited. (934781) Unadjusted Stock Prices
XBOM/934782_UADJ,L&T Finance Limited. (934782) Unadjusted Stock Prices
XBOM/934845_UADJ,Tata Capital Financial Services Limited (934845) Unadjusted Stock Prices
XBOM/960568_UADJ,SREI Infrastructure Finance Ltd. (960568) Unadjusted Stock Prices
XBOM/934847_UADJ,Tata Capital Financial Services Limited (934847) Unadjusted Stock Prices
XBOM/934846_UADJ,Tata Capital Financial Services Limited (934846) Unadjusted Stock Prices
XBOM/533212_UADJ,GKB Ophthalmics Ltd. (533212) Unadjusted Stock Prices
XBOM/533520_UADJ,Indiabulls Integrated Services Ltd. (533520) Unadjusted Stock Prices
XBOM/912356_UADJ,ICICI Bank Ltd. (912356) Unadjusted Stock Prices
XBOM/533329_UADJ,Indian Terrain Fashions Ltd. (533329) Unadjusted Stock Prices
XBOM/533176_UADJ,DQ Entertainment (International) Ltd. (533176) Unadjusted Stock Prices
XBOM/912381_UADJ,ICICI Bank Ltd. (912381) Unadjusted Stock Prices
XBOM/533321_UADJ,Bil Energy Systems Ltd. (533321) Unadjusted Stock Prices
XBOM/934789_UADJ,Shriram Transport Finance Co. Ltd. (934789) Unadjusted Stock Prices
XBOM/532542_UADJ,Crew B.O.S. Products Ltd. (532542) Unadjusted Stock Prices
XBOM/972536_UADJ,National Bank For Agriculture and Rural Development (NABARD) (972536) Unadjusted Stock Prices
XBOM/533167_UADJ,Coromandel Engineering Co. Ltd. (533167) Unadjusted Stock Prices
XBOM/533177_UADJ,IL&FS Transportation Networks Ltd. (533177) Unadjusted Stock Prices
XBOM/532543_UADJ,GP Petroleums Ltd. (532543) Unadjusted Stock Prices
XBOM/533178_UADJ,Pradip Overseas Ltd. (533178) Unadjusted Stock Prices
XBOM/946545_UADJ,Akarsh Residence Private Limited (946545) Unadjusted Stock Prices
XBOM/912453_UADJ,Noida Toll Bridge Co. Ltd. (912453) Unadjusted Stock Prices
XBOM/533168_UADJ,Rossell India Ltd (533168) Unadjusted Stock Prices
XBOM/934785_UADJ,Shriram Transport Finance Co. Ltd. (934785) Unadjusted Stock Prices
XBOM/934786_UADJ,Shriram Transport Finance Co. Ltd. (934786) Unadjusted Stock Prices
XBOM/934787_UADJ,Shriram Transport Finance Co. Ltd. (934787) Unadjusted Stock Prices
XBOM/934788_UADJ,Shriram Transport Finance Co. Ltd. (934788) Unadjusted Stock Prices
XBOM/533655_UADJ,Triveni Turbine Ltd. (533655) Unadjusted Stock Prices
XBOM/533179_UADJ,Persistent Systems Ltd. (533179) Unadjusted Stock Prices
XBOM/533393_UADJ,TCI Developers Ltd. (533393) Unadjusted Stock Prices
XBOM/972386_UADJ,National Bank For Agriculture and Rural Development (NABARD) (972386) Unadjusted Stock Prices
XBOM/590113_UADJ,Goldman Sachs Asset Management (India) Pvt. Ltd. (590113) Unadjusted Stock Prices
XBOM/972387_UADJ,National Bank For Agriculture and Rural Development (NABARD) (972387) Unadjusted Stock Prices
XBOM/972388_UADJ,National Bank For Agriculture and Rural Development (NABARD) (972388) Unadjusted Stock Prices
XBOM/533180_UADJ,Shree Ganesh Jewellery House (I) Ltd. (533180) Unadjusted Stock Prices
XBOM/972389_UADJ,National Bank For Agriculture and Rural Development (NABARD) (972389) Unadjusted Stock Prices
XBOM/533309_UADJ,Dalmia Bharat Ltd (533309) Unadjusted Stock Prices
XBOM/533189_UADJ,Goenka Diamond & Jewels Limited (533189) Unadjusted Stock Prices
XBOM/533181_UADJ,Intrasoft Technologies Limited (533181) Unadjusted Stock Prices
XBOM/934792_UADJ,Britannia Industries Ltd. (934792) Unadjusted Stock Prices
XBOM/533172_UADJ,Invesco Asset Management (India) Pvt. Ltd. (533172) Unadjusted Stock Prices
XBOM/972399_UADJ,National Bank For Agriculture and Rural Development (NABARD) (972399) Unadjusted Stock Prices
XBOM/750477_UADJ,Hinduja Foundries Ltd. (750477) Unadjusted Stock Prices
XBOM/934790_UADJ,L&T Finance Limited. (934790) Unadjusted Stock Prices
XBOM/533451_UADJ,Karma Energy Ltd. (533451) Unadjusted Stock Prices
XBOM/934791_UADJ,L&T Finance Limited. (934791) Unadjusted Stock Prices
XBOM/750478_UADJ,Videocon Industries Ltd. (750478) Unadjusted Stock Prices
XBOM/890134_UADJ,TV18 Broadcast Ltd (890134) Unadjusted Stock Prices
XBOM/961687_UADJ,International Paper APPM Ltd. (961687) Unadjusted Stock Prices
XBOM/750479_UADJ,Adani Enterprises Ltd (750479) Unadjusted Stock Prices
XBOM/533452_UADJ,Weizmann Forex Ltd. (533452) Unadjusted Stock Prices
XBOM/534535_UADJ,Bio Green Papers Ltd. (534535) Unadjusted Stock Prices
XBOM/536751_UADJ,Five X Tradecom Ltd. (536751) Unadjusted Stock Prices
XBOM/533200_UADJ,Talwalkars Better Value Fitness Ltd. (533200) Unadjusted Stock Prices
XBOM/533202_UADJ,Nitesh Estates Ltd. (533202) Unadjusted Stock Prices
XBOM/533203_UADJ,Tarapur Transformers Ltd. (533203) Unadjusted Stock Prices
XBOM/912320_UADJ,ICICI Bank Ltd. (912320) Unadjusted Stock Prices
XBOM/890136_UADJ,Videocon Industries Ltd. (890136) Unadjusted Stock Prices
XBOM/570003_UADJ,Gujarat NRE Coke Ltd (570003) Unadjusted Stock Prices
XBOM/533204_UADJ,Mandhana Industries Ltd. (533204) Unadjusted Stock Prices
XBOM/961688_UADJ,Bharat Forge Ltd. (961688) Unadjusted Stock Prices
XBOM/533207_UADJ,Jaypee Infratech Ltd (533207) Unadjusted Stock Prices
XBOM/533339_UADJ,Zen Technologies Ltd. (533339) Unadjusted Stock Prices
XBOM/533336_UADJ,Dhunseri Investments Ltd (533336) Unadjusted Stock Prices
XBOM/533206_UADJ,SJVN Ltd. (533206) Unadjusted Stock Prices
XBOM/532548_UADJ,Century Plyboards (India) Ltd. (532548) Unadjusted Stock Prices
XBOM/532479_UADJ,ISMT Ltd. (532479) Unadjusted Stock Prices
XBOM/533296_UADJ,Future Market Networks Ltd (533296) Unadjusted Stock Prices
XBOM/539013_UADJ,Gita Renewable Energy Ltd. (539013) Unadjusted Stock Prices
XBOM/539011_UADJ,Chennai Ferrous Industries Ltd. (539011) Unadjusted Stock Prices
XBOM/533201_UADJ,Manaksia Ltd. (533201) Unadjusted Stock Prices
XBOM/580001_UADJ,Standard Chartered plc (580001) Unadjusted Stock Prices
XBOM/532553_UADJ,Welspun Enterprises Ltd. (532553) Unadjusted Stock Prices
XBOM/532665_UADJ,Rajvir Industries Ltd. (532665) Unadjusted Stock Prices
XBOM/532555_UADJ,NTPC Ltd. (532555) Unadjusted Stock Prices
XBOM/533211_UADJ,Parabolic Drugs Ltd (533211) Unadjusted Stock Prices
XBOM/533208_UADJ,Emami Paper Mills Ltd (533208) Unadjusted Stock Prices
XBOM/934794_UADJ,Shriram Transport Finance Co. Ltd. (934794) Unadjusted Stock Prices
XBOM/934801_UADJ,Shriram Transport Finance Co. Ltd. (934801) Unadjusted Stock Prices
XBOM/934793_UADJ,Shriram Transport Finance Co. Ltd. (934793) Unadjusted Stock Prices
XBOM/934800_UADJ,Shriram Transport Finance Co. Ltd. (934800) Unadjusted Stock Prices
XBOM/934799_UADJ,Shriram Transport Finance Co. Ltd. (934799) Unadjusted Stock Prices
XBOM/934802_UADJ,Shriram Transport Finance Co. Ltd. (934802) Unadjusted Stock Prices
XBOM/934797_UADJ,Shriram Transport Finance Co. Ltd. (934797) Unadjusted Stock Prices
XBOM/934803_UADJ,Shriram Transport Finance Co. Ltd. (934803) Unadjusted Stock Prices
XBOM/934804_UADJ,Shriram Transport Finance Co. Ltd. (934804) Unadjusted Stock Prices
XBOM/934805_UADJ,Shriram Transport Finance Co. Ltd. (934805) Unadjusted Stock Prices
XBOM/934796_UADJ,Shriram Transport Finance Co. Ltd. (934796) Unadjusted Stock Prices
XBOM/533219_UADJ,Shri Aster Silicates Ltd (533219) Unadjusted Stock Prices
XBOM/946817_UADJ,Neptune Developers Limited (946817) Unadjusted Stock Prices
XBOM/533573_UADJ,Alembic Pharmaceuticals Ltd (533573) Unadjusted Stock Prices
XBOM/533216_UADJ,Technofab Engineering Ltd (533216) Unadjusted Stock Prices
XBOM/533213_UADJ,Frontline Securities Ltd. (533213) Unadjusted Stock Prices
XBOM/533320_UADJ,Jubilant Industries Ltd (533320) Unadjusted Stock Prices
XBOM/533217_UADJ,Hindustan Media Ventures Limited (533217) Unadjusted Stock Prices
XBOM/534674_UADJ,Ducon Infratechnologies Ltd. (534674) Unadjusted Stock Prices
XBOM/533220_UADJ,Midfield Industries Ltd (533220) Unadjusted Stock Prices
XBOM/961682_UADJ,Housing Development Finance Corporation Ltd. (961682) Unadjusted Stock Prices
XBOM/532604_UADJ,SAL Steel Ltd (532604) Unadjusted Stock Prices
XBOM/534392_UADJ,Vardhman Special Steels Ltd. (534392) Unadjusted Stock Prices
XBOM/590115_UADJ,Motilal Oswal Asset Management Company Limited (590115) Unadjusted Stock Prices
XBOM/533229_UADJ,Bajaj Corp Ltd (533229) Unadjusted Stock Prices
XBOM/533228_UADJ,Bharat Financial Inclusion Ltd (533228) Unadjusted Stock Prices
XBOM/537392_UADJ,Taaza International Ltd (537392) Unadjusted Stock Prices
XBOM/533221_UADJ,Asian Hotels (West) Ltd (533221) Unadjusted Stock Prices
XBOM/533239_UADJ,Prakash Steelage Ltd (533239) Unadjusted Stock Prices
XBOM/750485_UADJ,Trent Ltd. (750485) Unadjusted Stock Prices
XBOM/539122_UADJ,Bodhtree Consulting Ltd (539122) Unadjusted Stock Prices
XBOM/750486_UADJ,Gulf Oil Corporation Ltd. (750486) Unadjusted Stock Prices
XBOM/532606_UADJ,Parekh Aluminex Ltd. (532606) Unadjusted Stock Prices
XBOM/533227_UADJ,Asian Hotels (East) Ltd (533227) Unadjusted Stock Prices
