XTSE/EDV_WT_A_UADJ,Endeavour Mining Corp (EDV.WT.A) Unadjusted Stock Prices
XTSE/CIF_A_UADJ,BlackRock Investments Canada Inc (CIF.A) Unadjusted Stock Prices
XTSE/CM_PR_L_UADJ,Canadian Imperial Bank Of Commerce (CM.PR.L) Unadjusted Stock Prices
XTSE/NA_PR_P_UADJ,National Bank Of Canada (NA.PR.P) Unadjusted Stock Prices
XTSE/VXX_UADJ,Barclays Bank PLC (VXX) Unadjusted Stock Prices
XTSE/TO_UN_UADJ,Aston Hill Capital Growth Fund (TO.UN) Unadjusted Stock Prices
XTSE/VXZ_UADJ,Barclays Bank PLC (VXZ) Unadjusted Stock Prices
XTSE/GTK_UADJ,Guest-Tek Interactive Entertainment Ltd. (GTK) Unadjusted Stock Prices
XTSE/FAL_PR_B_UADJ,Xstrata Canada Corp (FAL.PR.B) Unadjusted Stock Prices
XTSE/KTV_UADJ,Kangaroo Media Inc. (KTV) Unadjusted Stock Prices
XTSE/FFI_WT_1_UADJ,Flaherty & Crumrine Investment Grade Fixed Income Fund (FFI.WT) Unadjusted Stock Prices
XTSE/TT_UADJ,Terra Energy Corp (TT) Unadjusted Stock Prices
XTSE/MOL_UADJ,Moly Mines Ltd. (MOL) Unadjusted Stock Prices
XTSE/WFS_UADJ,World Financial Split Corp (WFS) Unadjusted Stock Prices
XTSE/WFS_PR_A_1_UADJ,World Financial Split Corp (WFS.PR.A) Unadjusted Stock Prices
XTSE/LMZ_UADJ,Maclos Capital Inc (LMZ) Unadjusted Stock Prices
XTSE/ECG_WT_UADJ,Merus Labs International Inc. (ECG.WT) Unadjusted Stock Prices
XTSE/CPH_UADJ,Cipher Pharmaceuticals Inc (CPH) Unadjusted Stock Prices
XTSE/VRS_RT_UADJ,Allen-Vanguard Corp. (VRS.RT) Unadjusted Stock Prices
