XNSE/DCHL_UADJ,Deccan Chronicle Holdings Ltd. (EQDCHL) Unadjusted Stock Prices
XNSE/JBMA_UADJ,JBM Auto Ltd (EQJBMA) Unadjusted Stock Prices
XNSE/HDFCMFGETF_UADJ,HDFC Asset Management Company Ltd. (EQHDFCMFGETF) Unadjusted Stock Prices
XNSE/BHARATIDIL_UADJ,Bharati Defence & Infrastructure Ltd (EQBHARATIDIL) Unadjusted Stock Prices
XNSE/GPPL_UADJ,Gujarat Pipavav Port Ltd (EQGPPL) Unadjusted Stock Prices
XNSE/INDOCO_UADJ,Indoco Remedies Ltd (EQINDOCO) Unadjusted Stock Prices
XNSE/DWARKESH_UADJ,Dwarikesh Sugar Industries Ltd. (EQDWARKESH) Unadjusted Stock Prices
XNSE/W1INDIABULLS_UADJ,Indiabulls Financial Services (W1INDIABULLS) Unadjusted Stock Prices
XNSE/Q1TRENT_UADJ,Trent Ltd. (Q1TRENT) Unadjusted Stock Prices
XNSE/Q2TRENT_UADJ,Trent Ltd. (Q2TRENT) Unadjusted Stock Prices
XNSE/ICICIGOLD_UADJ,ICICI Prudential Asset Management Company Ltd. (EQICICIGOLD) Unadjusted Stock Prices
XNSE/SHARONBIO_UADJ,Sharon Bio-Medicine Ltd. (EQSHARONBIO) Unadjusted Stock Prices
XNSE/KAVVERITEL_UADJ,Kavveri Telecom Products Ltd. (EQKAVVERITEL) Unadjusted Stock Prices
